ID	LAT	LON	DEPTH	X	Y	Z	EX	EY	EZ	YR	MO	DY	HR	MI	SC	MAG	NCCP	NCCS	NCTP	NCTS	RCC	RCT	CID
201911066	46.321855	7.359509	4.426	280.6	-28.5	137.1	12.7	11.3	24.9	2019	11	5	3	57	53.77	0.7	717	948	106	145	0.003	0.041	1
201911067	46.322196	7.36144	4.474	429.3	9.5	184.8	12.8	11.6	27.1	2019	11	5	4	10	21.89	0.5	404	344	117	126	0.003	0.04	1
201911068	46.32192	7.352325	3.962	-272.7	-21.3	-327.4	13.1	11.4	25.3	2019	11	5	4	12	34.89	0.8	676	570	140	117	0.003	0.038	1
201911069	46.321867	7.353281	4.242	-199	-27.1	-46.8	12.9	11.3	24.8	2019	11	5	4	18	46.36	1.1	820	699	120	114	0.004	0.039	1
201911070	46.321346	7.359908	4.552	311.3	-85	262.7	13.6	15.5	27.7	2019	11	5	4	23	29.11	0	269	145	85	75	0.002	0.035	1
201911071	46.32159	7.360191	4.524	333.1	-57.9	234.7	13.1	11.5	24.9	2019	11	5	4	23	47.71	1.2	518	508	163	160	0.003	0.043	1
201911072	46.322262	7.356392	3.854	40.6	16.7	-434.7	13.5	11.2	25	2019	11	5	4	41	14.84	0.8	550	449	110	132	0.003	0.033	1
201911073	46.323857	7.360973	3.939	393.3	194	-350.5	13.4	11.4	25.4	2019	11	5	4	43	34.43	0.6	546	402	96	130	0.003	0.037	1
201911074	46.321879	7.358792	4.455	225.3	-25.8	166.1	13	11.5	24.7	2019	11	5	4	49	50.25	0.5	675	557	129	182	0.003	0.044	1
201911075	46.322697	7.357228	3.833	104.9	65.1	-456.5	13.4	11.2	25.1	2019	11	5	5	3	37.93	1.5	543	439	114	91	0.003	0.039	1
201911076	46.323454	7.35811	3.806	172.8	149.3	-483.6	13.1	11	25.4	2019	11	5	5	7	53.56	0.7	553	412	83	84	0.003	0.031	1
201911077	46.323991	7.360713	3.893	373.3	209	-396.1	13.8	11.5	27.6	2019	11	5	5	8	29.23	0.8	483	343	74	70	0.003	0.035	1
201911078	46.32231	7.357008	3.894	88	22.2	-395.2	13.4	11.1	25.9	2019	11	5	5	27	43.12	1	537	486	116	91	0.003	0.033	1
201911080	46.322021	7.352298	4.116	-274.7	-10	-173.1	15.3	13.2	39	2019	11	5	5	55	35.04	2.5	151	620	166	106	0.004	0.07	1
